"","Cyp79A2_rep1","Cyp79A2_rep2","Cyp79A2_rep3","WT-PAOx_rep1","WT-PAOx_rep2","WT-PAOx_rep3","WT_rep1","WT_rep2","WT_rep3"
"AT2G01320",24.04614,22.73679,24.21375,20.83045,18.26182,19.03157,22.22753,23.61096,22.63626
"AT2G01330",5.053883,4.96505,4.897923,3.785469,3.526195,3.269208,5.250815,5.023145,4.169379
"AT2G01340",16.29809,13.85188,12.59067,7.243374,8.021484,7.134007,19.42878,17.1031,24.63375
"AT2G01350",59.63407,45.48592,41.56282,36.7141,32.86732,30.83639,49.39246,49.46846,52.8603
"AT2G01390",1.580242,2.043032,2.338476,0.9968683,1.003842,0.8323657,1.617463,2.237443,1.567752
"AT2G01400",11.70324,11.877,11.43638,5.870013,6.989723,5.990685,12.26605,13.57302,16.27413
"AT2G01410",13.37089,14.03547,13.91046,9.049422,9.832289,10.26131,14.40101,15.08963,16.34919
"AT2G01420",40.51762,49.39067,56.37901,35.4672,36.30603,33.01459,40.54829,35.40641,36.98975
"AT2G01430",0.3423463,0.5000872,0.4639493,1.228026,1.528908,0.8434562,0.3695231,0.5968992,0.8954155
"AT2G01440",12.74866,14.86402,15.2241,6.107486,6.211105,5.717745,12.38084,14.67663,15.42479
"AT2G01450",56.94083,44.8333,47.03208,91.18231,93.51734,90.40529,58.18697,55.43882,60.6258
"AT2G01460",9.671591,8.130143,8.13444,5.362126,5.353468,5.482438,8.092592,8.968386,9.025718
"AT2G01470",27.89772,32.5733,32.69765,25.1076,22.1582,21.25994,29.99043,26.69497,31.46578
"AT2G01480",6.579738,6.66323,6.574215,6.408603,6.019606,5.431858,7.645806,6.775909,7.508728
"AT2G01490",58.24549,47.14525,51.75308,39.64043,42.83965,39.91618,49.37988,46.78706,59.80102
"AT2G01505",13.32026,11.10538,11.34182,5.25934,5.777599,3.683149,14.01564,14.035,11.73012
"AT2G01510",0.7537471,1.284554,0.8512346,0.5793765,0.7470929,0.3714091,1.220374,1.070133,1.154703
"AT2G01520",2.15561,3.55702,1.812284,0.3221818,1.060104,0.05900986,3.813253,3.44522,2.693737
"AT2G01540",13.10447,13.93897,13.45595,3.746674,4.812741,4.860794,12.37013,10.11735,14.87361
"AT2G01570",39.96841,55.01176,54.72627,32.41013,33.04483,32.47182,52.25686,42.10208,49.29102
"AT2G01590",41.70256,41.86776,44.62545,50.35193,53.87497,54.16166,40.08896,42.14369,35.85827
"AT2G01600",30.29644,32.64039,32.13792,29.22061,31.10849,29.3537,35.20684,34.44757,39.66703
"AT2G01610",8.988863,13.9958,11.80402,5.117772,5.80154,5.459326,9.899866,9.284901,12.46609
"AT2G01620",28.73306,24.37169,23.48415,16.32736,20.68912,19.1726,27.33606,24.92839,30.109
"AT2G01630",13.86396,12.98364,13.16051,9.889264,10.11598,8.273637,15.32727,15.95453,16.47991
"AT2G01640",6.941161,7.961899,6.34549,6.731466,7.404056,5.056035,5.522889,8.122404,7.175803
"AT2G01650",19.54922,11.73135,12.77921,8.693535,8.851172,8.622517,17.1778,17.05177,18.01858
"AT2G01660",3.772219,3.622878,3.184797,1.147826,0.7717908,0.5127619,2.920372,3.374715,3.347749
"AT2G01670",54.12945,36.54807,30.259,49.50735,46.00835,49.11548,38.67726,41.87304,42.77409
"AT2G01680",25.14813,22.06944,22.13558,17.7182,12.94617,16.27164,23.24242,24.23578,23.97146
"AT2G01690",25.36404,22.63123,24.12474,20.92922,21.27723,21.61448,24.65944,24.29742,25.02829
"AT2G01710",19.41168,17.25301,17.85766,14.53439,12.92536,14.48536,16.08649,16.37048,19.1198
"AT2G01720",34.60147,32.31802,33.3305,29.11708,25.74244,26.15038,33.55115,31.75566,31.74365
"AT2G01730",0.3664084,0.6913469,0.7655276,0.2217947,0.5917228,0.3836642,0.5932431,1.054107,0.6468867
"AT2G01735",13.74628,14.63731,14.29859,6.072806,6.975665,7.326056,12.26047,11.0313,11.2592
"AT2G01740",1.771642,1.697915,1.156007,1.634152,1.76273,1.621243,1.942636,2.000465,2.412505
"AT2G01750",4.7163,5.625606,5.511059,5.607864,5.23833,4.578247,4.491151,5.673426,5.039899
"AT2G01755",14.86412,12.44094,15.38923,13.40178,20.18393,16.15305,11.66449,10.88488,12.81906
"AT2G01760",8.708997,7.957259,9.022741,6.079123,6.178437,5.10324,9.436646,9.919827,9.023494
"AT2G01818",1.650438,1.55704,1.351328,0.3885175,1.03652,0.6607687,1.447433,1.456799,1.16013
"AT2G01820",33.08345,32.87359,33.51303,37.60356,36.30236,34.36843,29.50675,33.11277,31.76064
"AT2G01830",4.622857,3.578009,2.664296,3.004376,3.354178,2.382133,3.046084,3.9574,3.964017
"AT2G01850",58.75003,52.17336,50.8157,125.9979,110.3438,127.8094,59.65914,42.86565,48.8015
"AT2G01860",5.031058,4.035575,4.201927,5.564065,5.675756,7.743145,3.556461,3.354099,4.28243
"AT2G01870",11.63429,9.757042,10.51123,12.4928,13.86308,15.71856,6.75564,9.847689,8.792291
"AT2G01890",2.128772,1.291134,1.822055,2.873581,3.895738,2.944429,2.579943,1.445581,2.207606
"AT2G01905",0.2177133,0.1236775,0.2622632,0.07809567,0.4427443,0.2145566,0.2904162,0.4175544,0.2277739
"AT2G01910",34.20645,25.14435,25.73605,24.28899,23.63022,22.47893,25.99218,28.23043,28.0076
"AT2G01913",2.492916,2.368495,2.307207,3.566017,2.851207,2.45677,1.64074,1.971841,2.480889
"AT2G01918",9.664948,3.839162,5.601111,9.03219,10.31418,8.835516,4.941563,5.35474,4.98926
"AT2G01930",14.90082,15.59296,17.791,7.860667,10.7116,9.37471,16.32863,13.96112,14.79031
"AT2G01940",5.351387,3.6122,3.403047,2.471574,3.14308,2.693483,4.239186,4.384902,4.036813
"AT2G01950",4.411669,4.252046,4.325776,3.630451,4.128808,3.817027,3.767491,4.669486,4.900611
"AT2G01970",30.29173,38.07158,38.8495,33.04267,27.53121,27.84734,35.03354,35.77551,35.08379
"AT2G01980",8.250341,6.85372,6.827943,6.365391,5.881735,5.816686,6.391585,8.375912,7.98053
"AT2G01990",8.308031,8.674059,9.90611,3.699513,4.411535,3.644623,7.224645,7.165554,8.991669
"AT2G02010",2.782926,3.455097,2.740694,14.16488,3.614183,4.757262,2.904191,4.746398,3.449674
"AT2G02020",10.51222,10.18427,9.9275,11.07832,8.823759,8.148457,11.91919,12.70437,12.66974
"AT2G02040",26.3239,30.4039,29.66726,16.96369,15.71806,17.40722,30.80792,29.69839,29.4784
"AT2G02050",58.99997,66.30986,61.65004,55.00494,62.8915,53.93479,58.48174,50.26352,52.4445
"AT2G02060",4.403305,4.690138,5.635858,3.603243,3.79693,3.932635,3.267588,3.862691,3.982947
"AT2G02070",46.46235,39.86564,39.38526,14.48804,15.68318,15.06119,41.93284,40.43084,39.18416
"AT2G02080",37.32464,31.90437,33.2251,19.64284,17.10129,18.31614,33.43044,31.70523,35.6794
"AT2G02090",15.95854,12.28873,12.28145,10.00487,10.50397,9.340222,15.01376,14.06023,14.76009
"AT2G02100",50.14966,89.15606,98.95928,67.03049,72.84156,62.97167,52.41069,40.30349,35.01075
"AT2G02130",59.03258,72.78158,74.23537,78.40659,115.808,96.71386,63.04909,61.89497,56.10374
"AT2G02148",7.764049,5.896967,4.685417,5.742113,6.583854,5.967559,5.144718,7.024625,6.319497
"AT2G02150",1.673993,1.791213,1.643103,2.89118,2.096445,2.026509,2.130334,2.053897,2.227023
"AT2G02160",39.34165,34.86335,34.01173,27.70906,29.78863,30.61134,28.65262,28.4365,30.78155
"AT2G02170",13.84398,11.08448,11.42054,7.620089,10.13829,9.69066,11.68866,13.70135,13.86153
"AT2G02180",34.84959,31.54176,32.95114,31.17694,30.49019,38.40381,35.96349,29.87895,38.84362
"AT2G02220",9.112482,8.245479,8.070094,5.452366,5.74668,6.080603,8.677275,6.572492,7.748265
"AT2G02230",9.692991,8.696185,8.171204,9.198888,6.244954,8.44301,7.702676,6.327613,8.304364
"AT2G02240",1.471769,1.098842,1.462669,0.8446984,0.2816947,0.5318241,0.9531623,0.9237991,0.7698899
"AT2G02350",2.064049,2.278067,2.569288,1.678223,1.272959,2.282736,2.549709,2.639106,2.519334
"AT2G02360",28.32975,29.03653,32.3483,8.843721,8.8527,10.05246,25.71997,27.02294,27.84586
"AT2G02370",6.539212,8.066341,7.060401,3.197065,3.430302,3.11877,7.406879,5.303794,6.18259
"AT2G02390",36.57356,30.53438,26.24843,17.51165,13.42835,17.21083,33.90024,37.0252,43.9773
"AT2G02400",12.56085,15.75592,15.3118,4.357739,6.674153,4.138558,10.25954,10.7476,11.57218
"AT2G02410",12.14439,10.03221,9.465807,4.003767,8.834143,6.295467,8.550808,6.35232,8.537713
"AT2G02450",17.84207,13.47611,13.22881,5.30037,9.122564,6.670123,14.88235,13.65274,16.45812
"AT2G02470",17.24857,16.72863,16.30133,14.26796,14.36106,14.33649,14.25398,18.08123,16.99282
"AT2G02480",4.30108,4.033852,4.002063,3.547707,3.866316,3.03085,3.466576,3.804985,4.303931
"AT2G02500",27.85521,21.64356,23.59822,20.15845,22.30216,17.45954,22.45846,19.97302,22.94189
"AT2G02510",71.14579,52.28184,53.64941,45.86678,45.83747,41.40603,56.83937,58.89767,65.39789
"AT2G02540",1.744688,1.870865,1.593983,1.982982,2.570143,1.468244,2.87768,2.173803,2.543129
"AT2G02560",17.21889,15.1113,15.21278,12.53936,12.24423,12.47252,16.55387,17.93479,17.46237
"AT2G02570",75.74479,57.2927,53.13762,20.08351,22.82747,19.04381,58.63368,61.3381,69.28072
"AT2G02590",3.321524,6.697611,6.037097,4.01592,5.31026,5.583973,4.386596,4.558058,3.066187
"AT2G02710",23.6493,22.40356,22.10918,17.62011,27.61945,32.62355,23.32304,17.043,19.59101
"AT2G02730",8.71618,7.061357,7.07787,7.320357,7.640256,5.407301,6.325861,7.382207,8.774845
"AT2G02740",11.82162,12.96703,10.69975,10.88451,12.64057,9.631401,10.56413,12.24777,12.74742
